word	code	lemm	text_fk	sentence_number	word_Id
вашого	ОР	ваш	5429	16	824728
ось	Ь0	ось	5429	16	824729
стежка	КИ	стежка	5429	16	824730
до	ПР	до	5429	16	824731
правди	КР	правда	5429	16	824732
єдина	АЖ	єдиний	5429	16	824733
!			5429	16	824734
Я	МИ	я	5429	17	824735
знаю	ГR	знати	5429	17	824736
,			5429	17	824737
Вам	МО	ви	5429	17	824738
прагнеться	ГА	прагтися	5429	17	824739
простору	ЙР	простір	5429	17	824740
.			5429	17	824741
Кортить	ГЯ	кортіти	5429	18	824742
європейської	АЗ	європейський	5429	18	824743
слави	КР	слава	5429	18	824744
.			5429	18	824745
Ходив	ГЕ	ходити	5429	19	824746
вiн	МИ	він	5429	19	824747
пiд	ПТ	під	5429	19	824748
ста	ЧЮ	сто	5429	19	824749
томами	ЙЮ	том	5429	19	824750
,			5429	19	824751
в	ПП	в	5429	19	824752
опорках	ЙЯ	опорок	5429	19	824753
,			5429	19	824754
як	СП	як	5429	19	824755
бiс	ЙИ	біс	5429	19	824756
,			5429	19	824757
лукавий	АИ	лукавий	5429	19	824758
.			5429	19	824759
Чув	ГЕ	чути	5429	20	824760
я	МИ	я	5429	20	824761
,			5429	20	824762
що	СП	що	5429	20	824763
сивий	АИ	сивий	5429	20	824764
Стасов	йИ	Стасов	5429	20	824765
перед	ПТ	перед	5429	20	824766
вами	МЮ	ви	5429	20	824767
упав	ГЕ	упасти	5429	20	824768
на	ПВ	на	5429	20	824769
колiна	ЛУ	коліно	5429	20	824770
.			5429	20	824771
Генiальна	АЖ	геніальний	5429	21	824772
ви	МА	ви	5429	21	824773
справдi	Н0	справді	5429	21	824774
жiнка	КИ	жінка	5429	21	824775
,			5429	21	824776
бо	СП	бо	5429	21	824777
у	ПР	у	5429	21	824778
Вас	МЕ	ви	5429	21	824779
таємнича	АЖ	таємничий	5429	21	824780
хустина	КИ	хустина	5429	21	824781
.			5429	21	824782
.			5429	21	824783
.			5429	21	824784
Так	Н0	так	5429	22	824785
жартував	ГЕ	жартувати	5429	22	824786
вiн	МИ	він	5429	22	824787
i	СС	і	5429	22	824788
тiшився	ГЭ	тішитися	5429	22	824789
,			5429	22	824790
аж	Ь0	аж	5429	22	824791
просто	Н0	просто	5429	22	824792
гасав	ГЕ	гасати	5429	22	824793
по	ПП	по	5429	22	824794
кiмнатi	КП	кімната	5429	22	824795
.			5429	22	824796
Свiтилась	ГИ	світитися	5429	23	824797
Марiя	кИ	Марія	5429	23	824798
.			5429	23	824799
.			5429	23	824800
.			5429	23	824801
i	СС	і	5429	23	824802
грiлась	ГИ	грітися	5429	23	824803
на	ПП	на	5429	23	824804
цьому	ОШ	цей	5429	23	824805
шаленому	АШ	шалений	5429	23	824806
святi	ЛП	свято	5429	23	824807
,			5429	23	824808
А	СС	а	5429	23	824809
граф	ЙИ	граф	5429	23	824810
,			5429	23	824811
як	СП	як	5429	23	824812
дитина	КИ	дитина	5429	23	824813
,			5429	23	824814
з	ПТ	з	5429	23	824815
хустиною	КТ	хустина	5429	23	824816
,			5429	23	824817
не	Ь0	не	5429	23	824818
знав	ГЕ	знати	5429	23	824819
,			5429	23	824820
де	Н0	де	5429	23	824821
її	МЛ	вона	5429	23	824822
притулити	ГФ	притулити	5429	23	824823
,			5429	23	824824
чи	СС	чи	5429	23	824825
подив	ЙВ	подив	5429	23	824826
вузлом	ЙТ	вузол	5429	23	824827
зав'язати	ГФ	зав'язати	5429	23	824828
,			5429	23	824829
чи	СС	чи	5429	23	824830
в	ПВ	в	5429	23	824831
душу	КВ	душ	5429	23	824832
навiки	Н0	навіки	5429	23	824833
пролити	ГФ	пролити	5429	23	824834
.			5429	23	824835
Дивилась	ГИ	дивитися	5429	24	824836
Марiя	кИ	Марія	5429	24	824837
зачаєно	Н0	зачаєно	5429	24	824838
,			5429	24	824839
бо	СП	бо	5429	24	824840
ж	Ь0	ж	5429	24	824841
був	ГЕ	бути	5429	24	824842
вiн	МИ	він	5429	24	824843
як	Н0СПЬ0	як	5429	24	824844
правди	КР	правда	5429	24	824845
подув	ЙИ	подув	5429	24	824846
розкутий	АИ	розкутий	5429	24	824847
i	СС	і	5429	24	824848
геть	Ь0	геть	5429	24	824849
простористий	АИ	простористий	5429	24	824850
,			5429	24	824851
нещадний	АИ	нещадний	5429	24	824852
i	СС	і	5429	24	824853
,			5429	24	824854
їй	МК	вона	5429	24	824855
на	ПВ	на	5429	24	824856
подив	ЙВ	подив	5429	24	824857
,			5429	24	824858
закладав	ГЕ	закладати	5429	24	824859
все	МХ	все	5429	24	824860
пiд	ЙВ	під	5429	24	824861
шнур	ЙВ	шнур	5429	24	824862
толстовки	КР	толстовка	5429	24	824863
,			5429	24	824864
наче	СП	наче	5429	24	824865
з	ПР	з	5429	24	824866
якоїсь	ОЗ	якийсь	5429	24	824867
принуки	КР	принука	5429	24	824868
,			5429	24	824869
свої	ОУ	свій	5429	24	824870
вузлуватi	АУ	вузлуватий	5429	24	824871
i	СС	і	5429	24	824872
виробленi	АУ	вироблений	5429	24	824873
,			5429	24	824874
ну	Ь0	ну	5429	24	824875
зовсiм	Н0	зовсім	5429	24	824876
селянськi	АУ	селянський	5429	24	824877
руки	КУ	рука	5429	24	824878
.			5429	24	824879
.			5429	24	824880
.			5429	24	824881
Так	Н0	Так	5429	25	824882
що	МС	що	5429	25	824883
ж	Ь0	ж	5429	25	824884
на	ПП	на	5429	25	824885
нiй	МН	вона	5429	25	824886
пропечатано	@0	пропечатано	5429	25	824887
,			5429	25	824888
записано	@0	записано	5429	25	824889
що	МХ	що	5429	25	824890
на	ПП	на	5429	25	824891
хустинi	КП	хустина	5429	25	824892
?			5429	25	824893
А	СС	а	5429	26	824894
якi	Ь0	які	5429	26	824895
на	ПП	на	5429	26	824896
нiй	МН	вона	5429	26	824897
береги	ЙА	берег	5429	26	824898
були	ГН	бути	5429	26	824899
терновi	АА	терновий	5429	26	824900
чи	СС	чи	5429	26	824901
буйно-синi	АА	буйно-синій	5429	26	824902
?			5429	26	824903
А	СС	а	5429	27	824904
може	Ь0	може	5429	27	824905
,			5429	27	824906
була	ГЙ	бути	5429	27	824907
прачорна	АЖ	прачорний	5429	27	824908
,			5429	27	824909
вогненними	АЮ	вогненний	5429	27	824910
маками	ЙЮ	мак	5429	27	824911
палена	АЖ	палений	5429	27	824912
,			5429	27	824913
шовковиста	АЖ	шовковистий	5429	27	824914
,			5429	27	824915
вiдзiгорна	АЖ	відзігорний	5429	27	824916
,			5429	27	824917
торочкою	КТ	торочка	5429	27	824918
слiз	КЕ	сльоза	5429	27	824919
ужалена	АЖ	ужалений	5429	27	824920
?			5429	27	824921
!			5429	27	824922
Та	СС	Та	5429	28	824923
свiтить	ГЯ	світити	5429	28	824924
менi	МД	я	5429	28	824925
хустина	КИ	хустина	5429	28	824926
та	ОЖ	та	5429	28	824927
звiдтiль	Н0	звідтіль	5429	28	824928
,			5429	28	824929
з	ПР	з	5429	28	824930
кабiнету	ЙР	кабінет	5429	28	824931
Толстого	йР	Толстой	5429	28	824932
.			5429	28	824933
Тож	СП	тож	5429	29	824934
як	Н0	як	5429	29	824935
менi	МД	я	5429	29	824936
присвiтити	ГФ	присвітити	5429	29	824937
ще	Н0	ще	5429	29	824938
словом	ЛТ	слово	5429	29	824939
до	ПР	до	5429	29	824940
свiтла	ЛР	світло	5429	29	824941
отого	ОЧ	отой	5429	29	824942
?			5429	29	824943
Навiки	Н0	навіки	5429	30	824944
вона	МЖ	вона	5429	30	824945
засвiтилась	ГИ	засвітитися	5429	30	824946
,			5429	30	824947
та	ОЖ	та	5429	30	824948
зустрiч	КИ	зустріч	5429	30	824949
прекрасна	АЖ	прекрасний	5429	30	824950
i	СС	і	5429	30	824951
свiтла	АЖ	світлий	5429	30	824952
!			5429	30	824953
Берiть	ГШ	брати	5429	31	824954
,			5429	31	824955
кому	МД	хто	5429	31	824956
треба	Ґ0	треба	5429	31	824957
свiтла	ЛР	світло	5429	31	824958
!			5429	31	824959
Призволяйтеся	ГЩ	призволятися	5429	32	824960
,			5429	32	824961
прошу	ГR	просити	5429	32	824962
,			5429	32	824963
до	ПР	до	5429	32	824964
свiтла	ЛР	світло	5429	32	824965
!			5429	32	824966
В	ПВ	в	5430	1	824967
мікрофон	ЙВ	мікрофон	5430	1	824968
криниці	КР	криниця	5430	1	824969
.			5430	1	824970
Ввечерi	Н0	ввечері	5430	2	824971
,			5430	2	824972
коли	СП	коли	5430	2	824973
село	ЛИ	село	5430	2	824974
засинає	ГЯ	засинати	5430	2	824975
,			5430	2	824976
Параска	кИ	Параска	5430	2	824977
по	ПВ	по	5430	2	824978
воду	КВ	вода	5430	2	824979
йде	ГЯ	йти	5430	2	824980
.			5430	2	824981
Старенька	АЖ	старенький	5430	3	824982
легенька	АЖ	легенький	5430	3	824983
Парасочка	кИ	Парасочка	5430	3	824984
в	ПВ	в	5430	3	824985
глибоку	АЛ	глибокий	5430	3	824986
криницю	КВ	криниця	5430	3	824987
вiдро	ЛВ	відро	5430	3	824988
занурює	ГЯ	занурювати	5430	3	824989
і	СС	і	5430	3	824990
каже	ГЯ	казати	5430	3	824991
в	ПВ	в	5430	3	824992
криницю	КВ	криниця	5430	3	824993
,			5430	3	824994
як	СП	як	5430	3	824995
в	ПВ	в	5430	3	824996
старий	АВ	старий	5430	3	824997
мiкрофон	ЙВ	мікрофон	5430	3	824998
.			5430	3	824999
А	СС	а	5430	4	825000
криниця	КИ	криниця	5430	4	825001
з'єднана	АЖ	з'єднаний	5430	4	825002
з	ПТ	з	5430	4	825003
морем	ЛТ	море	5430	4	825004
,			5430	4	825005
а	СС	а	5430	4	825006
море	ЛИ	море	5430	4	825007
за	ПВ	за	5430	4	825008
мiльйони	ЙУ	мільйон	5430	4	825009
кiлометрiв	ЙЕ	кілометр	5430	4	825010
,			5430	4	825011
а	СС	а	5430	4	825012
в	ПП	в	5430	4	825013
морi	ЛП	море	5430	4	825014
на	ПП	на	5430	4	825015
атомному	АП	атомний	5430	4	825016
човнi	ЙП	човен	5430	4	825017
Парасчин	аИ	Парасчин	5430	4	825018
Петро	йИ	Петро	5430	4	825019
капітаном	ЙТ	капітан	5430	4	825020
приходиться	ГА	приходитися	5430	4	825021
.			5430	4	825022
I	СС	і	5430	5	825023
каже	ГЯ	казати	5430	5	825024
Параска	кИ	Параска	5430	5	825025
в	ПВ	в	5430	5	825026
криницю	КВ	криниця	5430	5	825027
синовi	ЙД	син	5430	5	825028
,			5430	5	825029
бо	СП	бо	5430	5	825030
криниця	КИ	криниця	5430	5	825031
iз	ПТ	із	5430	5	825032
океаном	ЙТ	океан	5430	5	825033
спарованi	АА	спарований	5430	5	825034
.			5430	5	825035
Каже	ГЯ	казати	5430	6	825036
мати	КИ	мати	5430	6	825037
синовi	ЙД	син	5430	6	825038
у	ПВ	у	5430	6	825039
вiдро	ЛВ	відро	5430	6	825040
:			5430	6	825041
-		-	5430	6	825042
Ходила	ГЙ	ходити	5430	6	825043
на	ПВ	на	5430	6	825044
буряки	ЙУ	буряк	5430	6	825045
,			5430	6	825046
помагала	ГЙ	помагати	5430	6	825047
Василевiй	аК	Василів	5430	6	825048
Наталцi	кД	Наталка	5430	6	825049
,			5430	6	825050
бо	СП	бо	5430	6	825051
запарилась	ГИ	запаритися	5430	6	825052
коло	ПР	коло	5430	6	825053
дiтей	ИЕ	діти	5430	6	825054
i	СС	і	5430	6	825055
коло	ПР	коло	5430	6	825056
бурякiв	ЙЕ	буряк	5430	6	825057
.			5430	6	825058
А	СС	а	5430	7	825059
ти	МИ	ти	5430	7	825060
пришли	Г5	прислати	5430	7	825061
фотографiю	КВ	фотографія	5430	7	825062
в	ПВ	в	5430	7	825063
школу	КВ	школа	5430	7	825064
,			5430	7	825065
директор	ЙИ	директор	5430	7	825066
наказував	ГЕ	наказувати	5430	7	825067
i	СС	і	5430	7	825068
просив	ГЕ	просити	5430	7	825069
.			5430	7	825070
Тi	ОА	Ті	5430	8	825071
лiки	ИА	ліки	5430	8	825072
японськi	АА	японський	5430	8	825073
,			5430	8	825074
якi	ОУ	який	5430	8	825075
ти	МИ	ти	5430	8	825076
прислав	ГЕ	прислати	5430	8	825077
дуже	Н0	дуже	5430	8	825078
менi	МД	я	5430	8	825079
помiчнi	АА	помічний	5430	8	825080
,			5430	8	825081
пiдходящi	АА	підходящий	5430	8	825082
.			5430	8	825083
Пришли	Г5	прислати	5430	9	825084
ще	Н0	ще	5430	9	825085
для	ПР	для	5430	9	825086
тiтки	КР	тітка	5430	9	825087
Мотрi	кР	Мотря	5430	9	825088
.			5430	9	825089
Ще	Н0	ще	5430	10	825090
б	Ь0	б	5430	10	825091
може	Ь0	може	5430	10	825092
казала	ГЙ	казати	5430	10	825093
що	СП	що	5430	10	825094
тiтка	КИ	тітка	5430	10	825095
Параска	кИ	Параска	5430	10	825096
-		-	5430	10	825097
трактор	ЙИ	трактор	5430	10	825098
проїхав	ГЕ	проїхати	5430	10	825099
,			5430	10	825100
усе	МХ	усе	5430	10	825101
перебив	ГЕ	перебити	5430	10	825102
.			5430	10	825103
Насмiшкуватий	АИ	насмішкуватий	5430	11	825104
онук	ЙИ	онук	5430	11	825105
засвiтив	ГЕ	засвітити	5430	11	825106
iз	ПР	із	5430	11	825107
кабiни	КР	кабіна	5430	11	825108
зубами	ЙЮ	зуб	5430	11	825109
:			5430	11	825110
-		-	5430	11	825111
Бабо	КК	баба	5430	11	825112
,			5430	11	825113
що	МХ	що	5430	11	825114
там	Н0	там	5430	11	825115
дядько	ЙИ	дядько	5430	11	825116
Петро	йИ	Петро	5430	11	825117
одвiтив	ГЕ	одвітити	5430	11	825118
?			5430	11	825119
Голову	КВ	голова	5430	12	825120
йому	МД	він	5430	12	825121
не	Ь0	не	5430	12	825122
розбийте	ГШ	розбити	5430	12	825123
,			5430	12	825124
обережно	Н0	обережно	5430	12	825125
з	ПТ	з	5430	12	825126
вiдром	ЛТ	відро	5430	12	825127
,			5430	12	825128
А	СС	а	5430	12	825129
то	СП	то	5430	12	825130
коловорот	ЙИ	коловорот	5430	12	825131
аж	Ь0	аж	5430	12	825132
сичить	ГЯ	сичати	5430	12	825133
.			5430	12	825134
Дивуються	ГУ	дивуватися	5430	13	825135
баба	КИ	баба	5430	13	825136
Параска	кИ	Параска	5430	13	825137
-		-	5430	13	825138
грамотнi	АА	грамотний	5430	13	825139
онуки	ЙА	онук	5430	13	825140
не	Ь0	не	5430	13	825141
знають	ГЮ	знати	5430	13	825142
,			5430	13	825143
що	СП	що	5430	13	825144
криницi	КА	криниця	5430	13	825145
спарованi	АА	спарований	5430	13	825146
з	ПТ	з	5430	13	825147
океаном	ЙТ	океан	5430	13	825148
.			5430	13	825149
Стоїть	ГЯ	стояти	5430	14	825150
Петро	йИ	Петро	5430	14	825151
на	ПП	на	5430	14	825152
капiтанському	АП	капітанський	5430	14	825153
мiстку	ЙП	місток	5430	14	825154
аж	Ь0	аж	5430	14	825155
гульк	ЬВ	гульк	5430	14	825156
-		-	5430	14	825157
вiдро	ЛИ	відро	5430	14	825158
коло	ПР	коло	5430	14	825159
нього	МР	він	5430	14	825160
у	ПВ	у	5430	14	825161
воду	КВ	вода	5430	14	825162
падає	ГЯ	падати	5430	14	825163
,			5430	14	825164
а	СС	а	5430	14	825165
звiдти	Н0	звідти	5430	14	825166
з	ПР	з	5430	14	825167
вiдра	ЛР	відро	5430	14	825168
материн	АИ	материн	5430	14	825169
голос	ЙИ	голос	5430	14	825170
,			5430	14	825171
розказує	ГЯ	розказувати	5430	14	825172
йому	МД	він	5430	14	825173
що	МС	що	5430	14	825174
так	Ь0	так	5430	14	825175
,			5430	14	825176
що	МС	що	5430	14	825177
не	Ь0	не	5430	14	825178
так	Н0	так	5430	14	825179
.			5430	14	825180
Говорящим	АЦ	говорящий	5430	15	825181
письмом	ЛТ	письмо	5430	15	825182
розтолковує	ГЯ	розтолковувати	5430	15	825183
