,word,code,lemm,text_fk,sentence_number,word_Id
14342,де,Н0,де,5426,12,823420
14343,там,Н0,там,5426,12,823421
14344,-,,-,5426,12,823422
14345,на,ПП,на,5426,12,823423
14346,буряковiй,АН,буряковий,5426,12,823424
14347,.,,,5426,12,823425
14348,Кажуть,ГЮ,казати,5426,13,823426
14349,",",,,5426,13,823427
14350,Онассiс,йИ,Онассіс,5426,13,823428
14351,дiзнався,ГЭ,дізнатися,5426,13,823429
14352,був,ГЕ,бути,5426,13,823430
14353,",",,,5426,13,823431
14354,заслав,ГЕ,заслати,5426,13,823432
14355,сюди,Н0,сюди,5426,13,823433
14356,агентуру,КВ,агентура,5426,13,823434
14357,",",,,5426,13,823435
14358,та,СС,та,5426,13,823436
14359,дiд,ЙИ,дід,5426,13,823437
14360,йому,МД,він,5426,13,823438
14361,",",,,5426,13,823439
14362,хитра,АЖ,хитрий,5426,13,823440
14363,бiсота,КИ,бісота,5426,13,823441
14364,",",,,5426,13,823442
14365,пiдсунув,ГЕ,підсунути,5426,13,823443
14366,не,Ь0,не,5426,13,823444
14367,ту,ОЛ,той,5426,13,823445
14368,мiкстуру,КВ,мікстура,5426,13,823446
14369,",",,,5426,13,823447
14370,чим,МТ,що,5426,13,823448
14371,пiдiрвав,ГЕ,підірвати,5426,13,823449
14372,у,ПП,у,5426,13,823450
14373,коренi,ЙП,корінь,5426,13,823451
14374,одну,ЧЛ,один,5426,13,823452
14375,стратегiчну,АЛ,стратегічний,5426,13,823453
14376,нараду,КВ,нарада,5426,13,823454
14377,.,,,5426,13,823455
14378,Дiд,ЙИ,дід,5426,14,823456
14379,вже,Н0,вже,5426,14,823457
14380,пускає,ГЯ,пускати,5426,14,823458
14381,бiсики,ЙУ,бісик,5426,14,823459
14382,",",,,5426,14,823460
14383,любисточок,ЙВ,любисточок,5426,14,823461
14384,тре,ГЯ,терти,5426,14,823462
14385,на,ПВ,на,5426,14,823463
14386,церату,КВ,церата,5426,14,823464
14387,:,,,5426,14,823465
14388,-,,-,5426,14,823466
14389,Якби,СП,якби,5426,14,823467
14390,Жакелiна,кИ,Жакеліна,5426,14,823468
14391,приїхала,ГЙ,приїхати,5426,14,823469
14392,вдiлив,ГЕ,вділити,5426,14,823470
14393,би,Ь0,би,5426,14,823471
14394,для,ПР,для,5426,14,823472
14395,молодицi,КР,молодиця,5426,14,823473
14396,",",,,5426,14,823474
14397,а,СС,а,5426,14,823475
14398,тому,МД,той,5426,14,823476
14399,-,,-,5426,14,823477
14400,то,Ь0,то,5426,14,823478
14401,дiдька,ЙР,дідько,5426,14,823479
14402,лисого,АР,лисий,5426,14,823480
14403,",",,,5426,14,823481
14404,не,Ь0,не,5426,14,823482
14405,варт,АИ,варт,5426,14,823483
14406,вiн,МИ,він,5426,14,823484
14407,моєї,ОЗ,мій,5426,14,823485
14408,гузницi,КР,гузниця,5426,14,823486
14409,!,,,5426,14,823487
14410,Вночi,Н0,вночі,5426,15,823488
14411,коло,ПР,коло,5426,15,823489
14412,нашого,ОР,наш,5426,15,823490
14413,дiда,ЙР,дід,5426,15,823491
14414,машини,КА,машина,5426,15,823492
14415,дирчать,ГЮ,дирчати,5426,15,823493
14416,нiвроку,Н0,нівроку,5426,15,823494
14417,.,,,5426,15,823495
14418,Напитувачi,ЙА,напитувач,5426,16,823496
14419,здалеку,Н0,здалеку,5426,16,823497
14420,були,ГН,бути,5426,16,823498
14421,",",,,5426,16,823499
14422,кажуть,ГЮ,казати,5426,16,823500
14423,",",,,5426,16,823501
14424,з,ПР,з,5426,16,823502
14425,Владивостока,йР,Владивосток,5426,16,823503
14426,",",,,5426,16,823504
14427,хотiли,ГН,хотіти,5426,16,823505
14428,зозулинець,ЙВ,зозулинка,5426,16,823506
14429,вимiняти,ГФ,виміняти,5426,16,823507
14430,на,ПВ,на,5426,16,823508
14431,",",,,5426,16,823509
14432,як,Н0,як,5426,16,823510
14433,його,МВ,він,5426,16,823511
14434,",",,,5426,16,823512
14435,-,,-,5426,16,823513
14436,на,ПВ,на,5426,16,823514
14437,женьшеня,ЙВ,женьшень,5426,16,823515
14438,",",,,5426,16,823516
14439,та,СС,та,5426,16,823517
14440,дiд,ЙИ,дід,5426,16,823518
14441,їм,МО,вони,5426,16,823519
14442,пiвпальця,ЙЩ,півпальця,5426,16,823520
14443,здачi,КР,здача,5426,16,823521
14444,мала,АЖ,малий,5426,16,823522
14445,",",,,5426,16,823523
14446,каже,ГЯ,казати,5426,16,823524
14447,",",,,5426,16,823525
14448,у,ПР,у,5426,16,823526
14449,вас,МЕ,ви,5426,16,823527
14450,кишеня,КИ,кишеня,5426,16,823528
14451,.,,,5426,16,823529
14452,Той,ОИ,Той,5426,17,823530
14453,дiд,ЙИ,дід,5426,17,823531
14454,тiльки,Н0,тільки,5426,17,823532
14455,зверху,Н0,зверху,5426,17,823533
14456,плiснявий,АИ,пліснявий,5426,17,823534
14457,",",,,5426,17,823535
14458,а,СС,а,5426,17,823536
14459,так,Ь0,так,5426,17,823537
14460,-,,-,5426,17,823538
14461,багатий,АИ,багатий,5426,17,823539
14462,до,ПР,до,5426,17,823540
14463,сказу,ЙР,сказ,5426,17,823541
14464,.,,,5426,17,823542
14465,Не,Ь0,не,5426,18,823543
14466,одну,ЧЛ,один,5426,18,823544
14467,",",,,5426,18,823545
14468,кажуть,ГЮ,казати,5426,18,823546
14469,",",,,5426,18,823547
14470,книжку,КВ,книжка,5426,18,823548
14471,має,ГЯ,мати,5426,18,823549
14472,і,СС,і,5426,18,823550
14473,на,ПВ,на,5426,18,823551
14474,хату,КВ,хата,5426,18,823552
14475,",",,,5426,18,823553
14476,й,СС,й,5426,18,823554
14477,на,ПВ,на,5426,18,823555
14478,ощадкасу,КВ,ощадкаса,5426,18,823556
14479,.,,,5426,18,823557
14480,Не,Ь0,не,5426,19,823558
14481,одна,ЧЖ,один,5426,19,823559
14482,уже,Н0,уже,5426,19,823560
14483,б,Ь0,б,5426,19,823561
14484,молодиця,КИ,молодиця,5426,19,823562
14485,і,СС,і,5426,19,823563
14486,козу,КВ,коза,5426,19,823564
14487,б,Ь0,б,5426,19,823565
14488,його,ЪS,його,5426,19,823566
14489,подоїла,ГЙ,подоїти,5426,19,823567
14490,",",,,5426,19,823568
14491,та,СС,та,5426,19,823569
14492,тiльки,Н0,тільки,5426,19,823570
14493,йому,МД,він,5426,19,823571
14494,й,СС,й,5426,19,823572
14495,горобцевi,ЙД,горобець,5426,19,823573
14496,бабота,КИ,бабота,5426,19,823574
14497,ота,ОЖ,отой,5426,19,823575
14498,без,ПР,без,5426,19,823576
14499,дiла,ЛР,діло,5426,19,823577
14500,.,,,5426,19,823578
14501,Бо,СП,бо,5426,20,823579
14502,там,Н0,там,5426,20,823580
14503,",",,,5426,20,823581
14504,аж,Ь0,аж,5426,20,823582
14505,на,ПП,на,5426,20,823583
14506,тому,ОП,той,5426,20,823584
14507,березi,ЙП,берег,5426,20,823585
14508,",",,,5426,20,823586
14509,бо,СП,бо,5426,20,823587
14510,там,Н0,там,5426,20,823588
14511,",",,,5426,20,823589
14512,аж,Ь0,аж,5426,20,823590
14513,на,ПП,на,5426,20,823591
14514,тому,ОП,той,5426,20,823592
14515,боцi,ЙП,бік,5426,20,823593
14516,",",,,5426,20,823594
14517,живе,ГЯ,жити,5426,20,823595
14518,кума,КИ,кума,5426,20,823596
14519,його,ЪS,його,5426,20,823597
14520,Текля,кИ,Текля,5426,20,823598
14521,і,СС,і,5426,20,823599
14522,дiда,ЙР,дід,5426,20,823600
14523,не,Ь0,не,5426,20,823601
14524,має,ГЯ,мати,5426,20,823602
14525,нi,СС,ні,5426,20,823603
14526,в,ПП,в,5426,20,823604
14527,оцi,ЛП,око,5426,20,823605
14528,",",,,5426,20,823606
14529,не,Ь0,не,5426,20,823607
14530,те,ОС,той,5426,20,823608
14531,що,Ь0,що,5426,20,823609
14532,в,ПП,в,5426,20,823610
14533,своєму,ОШ,свій,5426,20,823611
14534,серцi,ЛП,серце,5426,20,823612
14535,",",,,5426,20,823613
14536,а,СС,а,5426,20,823614
14537,навiть,Ь0,навіть,5426,20,823615
14538,i,СС,і,5426,20,823616
14539,не,Ь0,не,5426,20,823617
14540,в,ПП,в,5426,20,823618
14541,печiнцi,КП,печінка,5426,20,823619
14542,",",,,5426,20,823620
14543,як,СП,як,5426,20,823621
14544,би,Ь0,би,5426,20,823622
14545,ото,Ь0,ото,5426,20,823623
14546,вже,Н0,вже,5426,20,823624
14547,годилося,ГЛ,годитися,5426,20,823625
14548,вiчнiй,АК,вічний,5426,20,823626
14549,сварливiй,АН,сварливий,5426,20,823627
14550,жiнцi,КП,жінка,5426,20,823628
14551,.,,,5426,20,823629
14552,Вона,МЖ,вона,5426,21,823630
14553,три,ЧУ,три,5426,21,823631
14554,весiлля,ЛУ,весілля,5426,21,823632
14555,справила,ГЙ,справити,5426,21,823633
14556,три,ЧУ,три,5426,21,823634
14557,рази,ЙУ,раз,5426,21,823635
14558,була,ГЙ,бути,5426,21,823636
14559,овдовiла,ГЙ,овдовіти,5426,21,823637
14560,.,,,5426,21,823638
14561,У,ПР,у,5426,22,823639
14562,неї,МЗ,вона,5426,22,823640
14563,дiтей,ИЕ,діти,5426,22,823641
14564,i,СС,і,5426,22,823642
14565,внукiв,ЙЕ,внук,5426,22,823643
14566,",",,,5426,22,823644
14567,що,СП,що,5426,22,823645
14568,пряжi,КР,пряжа,5426,22,823646
14569,у,ПР,у,5426,22,823647
14570,мотовила,ЛР,мотовило,5426,22,823648
14571,.,,,5426,22,823649
14572,У,ПР,у,5426,23,823650
14573,кого,МР,хто,5426,23,823651
14574,бучнi,АА,бучний,5426,23,823652
14575,весiлля,ЛА,весілля,5426,23,823653
14576,",",,,5426,23,823654
14577,у,ПР,у,5426,23,823655
14578,кого,МР,хто,5426,23,823656
14579,тяжкi,АА,тяжкий,5426,23,823657
14580,похмiлля,ЛА,похмілля,5426,23,823658
14581,нiчого,МР,ніщо,5426,23,823659
14582,не,Ь0,не,5426,23,823660
14583,помагає,ГЯ,помагати,5426,23,823661
14584,чортове,АС,чортовий,5426,23,823662
14585,приворот-зiлля,ЛИ,приворот-зілля,5426,23,823663
14586,!,,,5426,23,823664
14587,Дiд,ЙИ,дід,5426,24,823665
14588,три,ЧУ,три,5426,24,823666
14589,вiйни,КУ,війна,5426,24,823667
14590,з-за,ПР,з-за,5426,24,823668
14591,неї,МЗ,вона,5426,24,823669
14592,був,ГЕ,бути,5426,24,823670
14593,конюхом,ЙТ,конюх,5426,24,823671
14594,на,ПП,на,5426,24,823672
14595,батареї,КП,батарея,5426,24,823673
14596,",",,,5426,24,823674
14597,дiд,ЙИ,дід,5426,24,823675
14598,",",,,5426,24,823676
14599,було,Ь0,булои,5426,24,823677
14600,",",,,5426,24,823678
14601,так,Н0,так,5426,24,823679
14602,пiд'їхав,ГЕ,під'їхати,5426,24,823680
14603,",",,,5426,24,823681
14604,аж,Ь0,аж,5426,24,823682
14605,трiсли,ГН,тріснути,5426,24,823683
14606,попруги,КА,попруга,5426,24,823684
14607,i,СС,і,5426,24,823685
14608,шлеї,КА,шлея,5426,24,823686
14609,",",,,5426,24,823687
14610,вона,МЖ,вона,5426,24,823688
14611,ж,Ь0,ж,5426,24,823689
14612,розбила,ГЙ,розбити,5426,24,823690
14613,макiтру,КВ,макітра,5426,24,823691
14614,",",,,5426,24,823692
14615,і,СС,і,5426,24,823693
14616,плюнула,ГЙ,плюнути,5426,24,823694
14617,проти,ПР,проти,5426,24,823695
14618,вiтру,ЙР,вітер,5426,24,823696
14619,",",,,5426,24,823697
14620,і,СС,і,5426,24,823698
14621,",",,,5426,24,823699
14622,як,СП,як,5426,24,823700
14623,гранату,КВ,граната,5426,24,823701
14624,",",,,5426,24,823702
14625,шпурнула,ГЙ,шпурнути,5426,24,823703
14626,його,ЪS,його,5426,24,823704
14627,сватацьку,АЛ,сватацький,5426,24,823705
14628,пiвлiтру,КВ,півлітра,5426,24,823706
14629,.,,,5426,24,823707
14630,Землю,КВ,земля,5426,25,823708
14631,змагають,ГЮ,змагати,5426,25,823709
14632,грози,КА,гроза,5426,25,823710
14633,.,,,5426,25,823711
14634,Шугають,ГЮ,шугати,5426,25,823712
14635,атомнi,АА,атомний,5426,25,823713
14636,птицi,КА,птиця,5426,25,823714
14637,.,,,5426,25,823715
14638,До,ПР,до,5426,26,823716
14639,смертi,КР,смерть,5426,26,823717
14640,вже,Н0,вже,5426,26,823718
14641,три,ЧА,три,5426,26,823719
14642,чисницi,КА,чисниця,5426,26,823720
14643,",",,,5426,26,823721
14644,а,СС,а,5426,26,823722
14645,дiд,ЙИ,дід,5426,26,823723
14646,все,Ь0,все,5426,26,823724
14647,грозить,ГЯ,грозити,5426,26,823725
14648,молодицi,КД,молодиця,5426,26,823726
14649,:,,,5426,26,823727
14650,-,,-,5426,26,823728
14651,Їй-богу,Ь0,їй-богу,5426,26,823729
14652,",",,,5426,26,823730
14653,уже,Н0,уже,5426,26,823731
14654,не,Ь0,не,5426,26,823732
14655,витримаю,ГR,витримати,5426,26,823733
14656,",",,,5426,26,823734
14657,пiдсиплю,ГR,підсипати,5426,26,823735
14658,їй,МК,вона,5426,26,823736
14659,чемерицi,КР,чемериця,5426,26,823737
14660,!,,,5426,26,823738
14661,За,ПВ,За,5426,27,823739
14662,що,МХ,що,5426,27,823740
14663,ж,Ь0,ж,5426,27,823741
14664,це,Ь0,це,5426,27,823742
14665,я,МИ,я,5426,27,823743
14666,через,ПВ,через,5426,27,823744
14667,тебе,МВ,ти,5426,27,823745
14668,нi,Ь0,ні,5426,27,823746
14669,разу,ЙР,раз,5426,27,823747
14670,весь,ОВ,весь,5426,27,823748
14671,вiк,ЙВ,вік,5426,27,823749
14672,не,Ь0,не,5426,27,823750
14673,женився,ГЭ,женитися,5426,27,823751
14674,",",,,5426,27,823752
14675,за,ПВ,за,5426,27,823753
14676,що,МХ,що,5426,27,823754
14677,ж,Ь0,ж,5426,27,823755
14678,це,Ь0,це,5426,27,823756
14679,я,МИ,я,5426,27,823757
14680,через,ПВ,через,5426,27,823758
14681,тебе,МВ,ти,5426,27,823759
14682,увесь,ОВ,увесь,5426,27,823760
14683,на,ПВ,на,5426,27,823761
14684,зозулинець,ЙВ,зозулинець,5426,27,823762
14685,звiвся,ГЭ,звестися,5426,27,823763
14686,!,,,5426,27,823764
14687,падають,ГЮ,падати,5426,27,823765
14688,в,ПВ,в,5426,27,823766
14689,приворот-зiлля,ЛВ,приворот-зілля,5426,27,823767
14690,сльози,КА,сльоза,5426,27,823768
14691,тяжкi,АА,тяжкий,5426,27,823769
14692,старечi,АА,старечий,5426,27,823770
14693,",",,,5426,27,823771
14694,сльозами,КЮ,сльоза,5426,27,823772
14695,найкраще,Н0,найкраще,5426,27,823773
14696,розводити,ГФ,розводити,5426,27,823774
14697,зiлля,ЛВ,зілля,5426,27,823775
14698,оте,ОХ,отой,5426,27,823776
14699,",",,,5426,27,823777
14700,до,ПР,до,5426,27,823778
14701,речi,КР,річ,5426,27,823779
14702,!,,,5426,27,823780
14703,Тяжіння,ЛИ,тяжіння,5427,1,823781
14704,землі,КР,земля,5427,1,823782
14705,.,,,5427,1,823783
14706,Зустрiв,ГЕ,зустріти,5427,2,823784
14707,сьогоднi,Н0,сьогодні,5427,2,823785
14708,кiз,КУ,коза,5427,2,823786
14709,.,,,5427,2,823787
14710,Побачився,ГЭ,побачитися,5427,3,823788
14711,iз,ПТ,із,5427,3,823789
14712,дятлами,ЙЮ,дятел,5427,3,823790
14713,.,,,5427,3,823791
14714,I,СС,і,5427,4,823792
14715,табуну,ЙД,табун,5427,4,823793
14716,берiз,КЕ,береза,5427,4,823794
14717,кивнув,ГЕ,кивнути,5427,4,823795
14718,своїми,ОЮ,свій,5427,4,823796
14719,патлами,ИЮ,патли,5427,4,823797
14720,.,,,5427,4,823798
14721,Знов,Н0,знов,5427,5,823799
14722,падав,ГЕ,падати,5427,5,823800
14723,i,СС,і,5427,5,823801
14724,вставав,ГЕ,вставати,5427,5,823802
14725,.,,,5427,5,823803
14726,Як,СП,як,5427,6,823804
14727,у,ПП,у,5427,6,823805
14728,дитинствi,ЛП,дитинство,5427,6,823806
14729,-,,-,5427,6,823807
14730,знову,Н0,знову,5427,6,823808
14731,!,,,5427,6,823809
14732,Знов,Н0,знов,5427,7,823810
14733,на,ПП,на,5427,7,823811
14734,лижнi,КП,лижня,5427,7,823812
14735,шукав,ГЕ,шукати,5427,7,823813
14736,якусь,ОЛ,якийсь,5427,7,823814
14737,забуту,АЛ,забутий,5427,7,823815
14738,мову,КВ,мова,5427,7,823816
14739,",",,,5427,7,823817
14740,де,Н0,де,5427,7,823818
14741,лiс,ЙИ,ліс,5427,7,823819
14742,менi,МД,я,5427,7,823820
14743,шептав,ГЕ,шептати,5427,7,823821
14744,усi,ОУ,увесь,5427,7,823822
14745,свої,ОУ,свій,5427,7,823823
14746,догани,КУ,догана,5427,7,823824
14747,та,СС,та,5427,7,823825
14748,нелинь-дуб,ЙИ,нелинь-дуб,5427,7,823826
14749,гримiв,ГЕ,гриміти,5427,7,823827
14750,.,,,5427,7,823828
14751,у,ПВ,у,5427,8,823829
14752,всi,ОУ,ввесь,5427,8,823830
14753,свої,ОУ,свій,5427,8,823831
14754,органи,ЙУ,орган,5427,8,823832
14755,.,,,5427,8,823833
